type,isFraud,time,day,week,amount,oldbalanceOrg,nameOrig
CASH_OUT,1,10:00 AM,10,2,11505216.48,11505216.48,6
CASH_OUT,1,10:00 AM,11,2,33263516.939999998,33263516.939999998,11
CASH_OUT,1,10:00 AM,12,2,9682188.95,9682188.95,10
CASH_OUT,1,10:00 AM,13,2,528073.8200000001,528073.8200000001,2
CASH_OUT,1,10:00 AM,14,2,14718274.51,14718274.51,8
CASH_OUT,1,10:00 AM,15,3,2201335.77,2201335.77,3
CASH_OUT,1,10:00 AM,16,3,17322531.02,17322531.02,9
CASH_OUT,1,10:00 AM,17,3,5056914.26,5056914.26,5
CASH_OUT,1,10:00 AM,18,3,1379136.43,1379136.43,3
CASH_OUT,1,10:00 AM,19,3,4651044.73,4651044.73,6
CASH_OUT,1,10:00 AM,20,3,4699738.64,4699738.64,3
CASH_OUT,1,10:00 AM,21,3,8146262.51,8146262.51,5
CASH_OUT,1,10:00 AM,22,4,20374205.87,20374205.87,7
CASH_OUT,1,10:00 AM,23,4,5022200.4399999995,5022200.4399999995,5
CASH_OUT,1,10:00 AM,24,4,17051807.31,17051807.31,5
CASH_OUT,1,10:00 AM,25,4,32827541.42,32827541.42,6
CASH_OUT,1,10:00 AM,26,4,2634544.23,2634544.23,6
CASH_OUT,1,10:00 AM,27,4,9983668.05,9983668.05,5
CASH_OUT,1,10:00 AM,28,4,11274442.67,11274442.67,7
CASH_OUT,1,10:00 AM,29,5,438781.17,438781.17,3
CASH_OUT,1,10:00 AM,30,5,1200551.45,1200551.45,2
CASH_OUT,1,10:00 AM,31,5,48843590.0,48843590.0,14
CASH_OUT,1,10:00 PM,1,1,5759342.85,5674276.99,12
CASH_OUT,1,10:00 PM,2,1,12433633.790000001,12433633.790000001,7
CASH_OUT,1,10:00 PM,3,1,1470623.97,1470623.97,3
CASH_OUT,1,10:00 PM,4,1,7287084.17,7287084.17,6
CASH_OUT,1,10:00 PM,5,1,16723160.99,16723160.99,6
CASH_OUT,1,10:00 PM,6,1,6666326.85,6666326.85,4
CASH_OUT,1,10:00 PM,7,1,2058329.62,2058329.62,3
CASH_OUT,1,10:00 PM,8,2,11056287.28,11056287.28,4
CASH_OUT,1,10:00 PM,9,2,6698551.289999999,6698551.289999999,6
CASH_OUT,1,10:00 PM,10,2,15954175.389999999,15954175.389999999,7
CASH_OUT,1,10:00 PM,11,2,11552571.97,11552571.97,11
CASH_OUT,1,10:00 PM,12,2,3007953.8700000006,3007953.8700000006,4
CASH_OUT,1,10:00 PM,13,2,11609476.17,11609476.17,5
CASH_OUT,1,10:00 PM,14,2,1526643.1800000002,1526643.1800000002,2
CASH_OUT,1,10:00 PM,15,3,7843449.55,7843449.55,5
CASH_OUT,1,10:00 PM,16,3,3632192.64,3632192.64,4
CASH_OUT,1,10:00 PM,17,3,22665217.61,22665217.61,12
CASH_OUT,1,10:00 PM,18,3,6678467.6,6678467.6,4
CASH_OUT,1,10:00 PM,19,3,1855463.7999999998,1855463.7999999998,3
CASH_OUT,1,10:00 PM,20,3,3135188.08,3135188.08,3
CASH_OUT,1,10:00 PM,21,3,7852922.21,7852922.21,6
CASH_OUT,1,10:00 PM,22,4,1914316.22,1914316.22,6
CASH_OUT,1,10:00 PM,23,4,2062313.83,2062313.83,4
CASH_OUT,1,10:00 PM,24,4,114989.44,114989.44,2
CASH_OUT,1,10:00 PM,25,4,6020067.369999999,6020067.369999999,2
CASH_OUT,1,10:00 PM,26,4,833821.48,833821.48,2
CASH_OUT,1,10:00 PM,27,4,57080280.980000004,57080280.980000004,10
CASH_OUT,1,10:00 PM,28,4,17079481.13,17079481.13,6
CASH_OUT,1,10:00 PM,29,5,25959570.37,25959570.37,12
CASH_OUT,1,10:00 PM,30,5,22001809.349999998,22001809.349999998,8
CASH_OUT,1,10:00 PM,31,5,7161867.600000001,7161867.600000001,7
CASH_OUT,1,11:00 AM,1,1,327979.28,327979.28,3
CASH_OUT,1,11:00 AM,2,1,14543221.950000001,14430941.07,8
CASH_OUT,1,11:00 AM,3,1,12853918.86,12853918.86,10
CASH_OUT,1,11:00 AM,4,1,5304155.2,5304155.2,6
CASH_OUT,1,11:00 AM,5,1,2531010.3200000003,2531010.3200000003,5
CASH_OUT,1,11:00 AM,6,1,25700301.05,25700301.05,8
CASH_OUT,1,11:00 AM,7,1,3696879.33,3696879.33,4
CASH_OUT,1,11:00 AM,8,2,2356489.5,2356489.5,4
CASH_OUT,1,11:00 AM,9,2,8073360.66,8073360.66,4
CASH_OUT,1,11:00 AM,10,2,8527779.61,8527779.61,7
CASH_OUT,1,11:00 AM,11,2,12006710.629999999,12006710.629999999,5
CASH_OUT,1,11:00 AM,12,2,7306188.970000001,7306188.970000001,5
CASH_OUT,1,11:00 AM,13,2,9088942.58,9088942.58,5
CASH_OUT,1,11:00 AM,14,2,8946620.97,8946620.97,5
CASH_OUT,1,11:00 AM,16,3,391118.62,391118.62,3
CASH_OUT,1,11:00 AM,17,3,471846.2,471846.2,4
CASH_OUT,1,11:00 AM,18,3,4288654.42,4288654.42,5
CASH_OUT,1,11:00 AM,19,3,4941633.11,4941633.11,5
CASH_OUT,1,11:00 AM,20,3,3336949.13,3336949.13,6
CASH_OUT,1,11:00 AM,21,3,4824577.7,4824577.7,6
CASH_OUT,1,11:00 AM,22,4,427481.49,427481.49,3
CASH_OUT,1,11:00 AM,23,4,278483.07,278483.07,2
CASH_OUT,1,11:00 AM,24,4,10398371.94,10398371.94,9
CASH_OUT,1,11:00 AM,25,4,2523113.05,2523113.05,3
CASH_OUT,1,11:00 AM,26,4,3507384.9,3507384.9,7
CASH_OUT,1,11:00 AM,27,4,4878587.12,4878587.12,8
CASH_OUT,1,11:00 AM,28,4,4684447.33,4684447.33,5
CASH_OUT,1,11:00 AM,29,5,6747262.08,6747262.08,4
CASH_OUT,1,11:00 AM,30,5,5627982.64,5627982.64,5
CASH_OUT,1,11:00 AM,31,5,1940477.67,1940477.67,8
CASH_OUT,1,11:00 PM,1,1,146127.1,146127.1,1
CASH_OUT,1,11:00 PM,2,1,5869573.779999999,5869573.779999999,10
CASH_OUT,1,11:00 PM,3,1,6827675.72,6827675.72,10
CASH_OUT,1,11:00 PM,4,1,13154811.81,13154811.81,7
CASH_OUT,1,11:00 PM,5,1,3571802.12,3571802.12,5
CASH_OUT,1,11:00 PM,6,1,14891705.24,14891705.24,8
CASH_OUT,1,11:00 PM,7,1,3129145.8099999996,3129145.8099999996,3
CASH_OUT,1,11:00 PM,8,2,2696497.63,2696497.63,6
CASH_OUT,1,11:00 PM,9,2,11737252.18,11737252.18,5
CASH_OUT,1,11:00 PM,10,2,1544596.8,1544596.8,5
CASH_OUT,1,11:00 PM,11,2,632731.51,632731.51,3
CASH_OUT,1,11:00 PM,12,2,10333926.5,10333926.5,5
CASH_OUT,1,11:00 PM,13,2,19722062.6,19722062.6,8
CASH_OUT,1,11:00 PM,14,2,2219119.65,2219119.65,2
CASH_OUT,1,11:00 PM,15,3,19759268.34,19759268.34,6
CASH_OUT,1,11:00 PM,16,3,14336243.99,14336243.99,7
CASH_OUT,1,11:00 PM,17,3,2446362.05,2446362.05,3
CASH_OUT,1,11:00 PM,18,3,5210964.76,5210964.76,3
CASH_OUT,1,11:00 PM,19,3,2996846.9699999997,2996846.9699999997,5
CASH_OUT,1,11:00 PM,20,3,7469012.67,7469012.67,2
CASH_OUT,1,11:00 PM,21,3,3016316.13,3016316.13,5
CASH_OUT,1,11:00 PM,22,4,1179830.72,1179830.72,3
CASH_OUT,1,11:00 PM,23,4,8942265.64,8942265.64,9
CASH_OUT,1,11:00 PM,24,4,2181204.79,2181204.79,4
CASH_OUT,1,11:00 PM,25,4,1005402.3699999999,1005402.3699999999,3
CASH_OUT,1,11:00 PM,26,4,421336.07999999996,421336.07999999996,3
CASH_OUT,1,11:00 PM,27,4,4862508.29,4862508.29,5
CASH_OUT,1,11:00 PM,28,4,30443461.62,30443461.62,9
CASH_OUT,1,11:00 PM,29,5,10493140.89,10493140.89,5
CASH_OUT,1,11:00 PM,30,5,9629677.82,9629677.82,7
CASH_OUT,1,11:00 PM,31,5,8759912.75,8759912.75,4
CASH_OUT,1,12:00 AM,1,1,7474118.0600000005,7102400.69,8
CASH_OUT,1,12:00 AM,2,1,6553335.53,6318958.24,10
CASH_OUT,1,12:00 AM,3,1,2525912.3,2525912.3,6
CASH_OUT,1,12:00 AM,4,1,18305642.990000002,18305642.990000002,8
CASH_OUT,1,12:00 AM,5,1,7763016.180000001,7763016.180000001,4
CASH_OUT,1,12:00 AM,6,1,8575194.86,8575194.86,5
CASH_OUT,1,12:00 AM,7,1,3733463.99,3733463.99,9
CASH_OUT,1,12:00 AM,8,2,18219556.1,18219556.1,5
CASH_OUT,1,12:00 AM,9,2,2305391.01,2305391.01,3
CASH_OUT,1,12:00 AM,10,2,19965290.04,19965290.04,8
CASH_OUT,1,12:00 AM,11,2,76200.04,76200.04,1
CASH_OUT,1,12:00 AM,12,2,6814820.16,6814820.16,5
CASH_OUT,1,12:00 AM,13,2,2009300.67,2009300.67,4
CASH_OUT,1,12:00 AM,14,2,1223615.82,1223615.82,5
CASH_OUT,1,12:00 AM,15,3,7911174.07,7911174.07,4
CASH_OUT,1,12:00 AM,16,3,8769070.719999999,8769070.719999999,4
CASH_OUT,1,12:00 AM,17,3,4030743.74,4030743.74,4
CASH_OUT,1,12:00 AM,18,3,3107496.8600000003,3107496.8600000003,6
CASH_OUT,1,12:00 AM,19,3,27964990.5,27964990.5,10
CASH_OUT,1,12:00 AM,20,3,4213878.19,4213878.19,6
CASH_OUT,1,12:00 AM,21,3,4207716.1,4207716.1,3
CASH_OUT,1,12:00 AM,22,4,24658015.28,24658015.28,7
CASH_OUT,1,12:00 AM,23,4,6039624.64,6039624.64,3
CASH_OUT,1,12:00 AM,24,4,13116074.100000001,13116074.100000001,8
CASH_OUT,1,12:00 AM,25,4,4089858.08,4089858.08,6
CASH_OUT,1,12:00 AM,26,4,3638054.05,3638054.05,6
CASH_OUT,1,12:00 AM,27,4,3297438.8,3297438.8,6
CASH_OUT,1,12:00 AM,28,4,968848.8899999999,968848.8899999999,6
CASH_OUT,1,12:00 AM,29,5,2135838.59,2135838.59,4
CASH_OUT,1,12:00 AM,30,5,3229672.4299999997,3229672.4299999997,2
CASH_OUT,1,12:00 AM,31,5,2195975.46,2195975.46,5
CASH_OUT,1,12:00 PM,1,1,1285026.98,1285026.98,3
CASH_OUT,1,12:00 PM,2,1,7751215.05,7751215.05,5
CASH_OUT,1,12:00 PM,3,1,29924189.61,29924189.61,7
CASH_OUT,1,12:00 PM,4,1,18267760.5,18267760.5,2
CASH_OUT,1,12:00 PM,5,1,3247832.62,3247832.62,6
CASH_OUT,1,12:00 PM,6,1,3505493.45,3505493.45,5
CASH_OUT,1,12:00 PM,7,1,7513581.46,7513581.46,1
CASH_OUT,1,12:00 PM,8,2,4154804.38,4154804.38,5
CASH_OUT,1,12:00 PM,9,2,1765314.59,1765314.59,3
CASH_OUT,1,12:00 PM,10,2,5799320.5,5799320.5,7
CASH_OUT,1,12:00 PM,11,2,3233965.72,3233965.72,4
CASH_OUT,1,12:00 PM,12,2,2722573.5,2722573.5,5
CASH_OUT,1,12:00 PM,13,2,17440447.12,17440447.12,5
CASH_OUT,1,12:00 PM,14,2,10042491.57,10042491.57,9
CASH_OUT,1,12:00 PM,15,3,1980960.24,1980960.24,4
CASH_OUT,1,12:00 PM,16,3,2567833.69,2567833.69,3
CASH_OUT,1,12:00 PM,17,3,4213482.75,4213482.75,5
CASH_OUT,1,12:00 PM,18,3,2057775.74,2057775.74,2
CASH_OUT,1,12:00 PM,19,3,15974981.86,15974981.86,9
CASH_OUT,1,12:00 PM,20,3,972629.55,972629.55,3
CASH_OUT,1,12:00 PM,21,3,5019757.4399999995,5019757.4399999995,5
CASH_OUT,1,12:00 PM,22,4,4587068.8,4587068.8,7
CASH_OUT,1,12:00 PM,23,4,1473764.9,1473764.9,5
CASH_OUT,1,12:00 PM,24,4,4041853.25,4041853.25,7
CASH_OUT,1,12:00 PM,25,4,17907196.01,17907196.01,9
CASH_OUT,1,12:00 PM,26,4,13653540.67,13653540.67,5
CASH_OUT,1,12:00 PM,27,4,3778443.76,3778443.76,7
CASH_OUT,1,12:00 PM,28,4,7805505.569999999,7805505.569999999,4
CASH_OUT,1,12:00 PM,29,5,1191055.4,1191055.4,3
CASH_OUT,1,12:00 PM,30,5,808623.2299999999,808623.2299999999,5
CASH_OUT,1,1:00 AM,1,1,2144545.49,1600200.6,9
CASH_OUT,1,1:00 AM,2,1,4116662.98,4116662.98,9
CASH_OUT,1,1:00 AM,3,1,1135146.86,1135146.86,2
CASH_OUT,1,1:00 AM,4,1,1291237.21,1291237.21,4
CASH_OUT,1,1:00 AM,5,1,5452954.74,5452954.74,5
CASH_OUT,1,1:00 AM,6,1,4923342.66,4923342.66,7
CASH_OUT,1,1:00 AM,7,1,7140772.08,7140772.08,7
CASH_OUT,1,1:00 AM,8,2,2774242.41,2774242.41,5
CASH_OUT,1,1:00 AM,9,2,1143739.47,1143739.47,4
CASH_OUT,1,1:00 AM,10,2,6311556.130000001,6311556.130000001,8
CASH_OUT,1,1:00 AM,11,2,5084822.06,5084822.06,9
CASH_OUT,1,1:00 AM,12,2,11233740.93,11233740.93,6
CASH_OUT,1,1:00 AM,13,2,955284.15,955284.15,6
CASH_OUT,1,1:00 AM,14,2,9960848.27,9960848.27,5
CASH_OUT,1,1:00 AM,15,3,1922192.51,1922192.51,5
CASH_OUT,1,1:00 AM,16,3,8016550.61,8016550.61,7
CASH_OUT,1,1:00 AM,17,3,2733488.37,2733488.37,4
CASH_OUT,1,1:00 AM,18,3,37272379.66,37272379.66,10
CASH_OUT,1,1:00 AM,19,3,1870176.9499999997,1870176.9499999997,3
CASH_OUT,1,1:00 AM,20,3,2498070.27,2498070.27,5
CASH_OUT,1,1:00 AM,21,3,3738033.8,3738033.8,7
CASH_OUT,1,1:00 AM,22,4,10529359.379999999,10529359.379999999,4
CASH_OUT,1,1:00 AM,23,4,4852030.86,4852030.86,3
CASH_OUT,1,1:00 AM,24,4,2338708.5,2338708.5,4
CASH_OUT,1,1:00 AM,25,4,3824731.5,3824731.5,6
CASH_OUT,1,1:00 AM,26,4,1735425.02,1735425.02,5
CASH_OUT,1,1:00 AM,27,4,29593563.08,29593563.08,12
CASH_OUT,1,1:00 AM,28,4,2055395.7800000003,2055395.7800000003,5
CASH_OUT,1,1:00 AM,29,5,2979061.24,2979061.24,6
CASH_OUT,1,1:00 AM,30,5,3894327.1399999997,3894327.1399999997,6
CASH_OUT,1,1:00 AM,31,5,94856.18,94856.18,2
CASH_OUT,1,1:00 PM,1,1,14562884.62,14108025.23,7
CASH_OUT,1,1:00 PM,2,1,6999861.6,6887375.14,7
CASH_OUT,1,1:00 PM,3,1,5163187.38,5163187.38,7
CASH_OUT,1,1:00 PM,4,1,12809468.559999999,12809468.559999999,7
CASH_OUT,1,1:00 PM,5,1,4194082.97,4194082.97,6
CASH_OUT,1,1:00 PM,6,1,2344710.61,2344710.61,5
CASH_OUT,1,1:00 PM,7,1,12860968.25,12860968.25,8
CASH_OUT,1,1:00 PM,8,2,3607752.2,3275022.66,6
CASH_OUT,1,1:00 PM,9,2,2763621.92,2763621.92,8
CASH_OUT,1,1:00 PM,10,2,998997.71,998997.71,4
CASH_OUT,1,1:00 PM,11,2,3601042.9000000004,3601042.9000000004,5
CASH_OUT,1,1:00 PM,12,2,4167425.51,4167425.51,7
CASH_OUT,1,1:00 PM,13,2,491390.01,491390.01,2
CASH_OUT,1,1:00 PM,14,2,2294909.79,2294909.79,5
CASH_OUT,1,1:00 PM,15,3,8481924.98,8481924.98,9
CASH_OUT,1,1:00 PM,16,3,5314341.53,5314341.53,6
CASH_OUT,1,1:00 PM,17,3,2838513.16,2838513.16,5
CASH_OUT,1,1:00 PM,18,3,27451623.69,27451623.69,7
CASH_OUT,1,1:00 PM,19,3,2451196.9099999997,2451196.9099999997,3
CASH_OUT,1,1:00 PM,20,3,21146825.44,21146825.44,4
CASH_OUT,1,1:00 PM,21,3,2531801.63,2531801.63,4
CASH_OUT,1,1:00 PM,22,4,6248451.03,6248451.03,3
CASH_OUT,1,1:00 PM,23,4,21655332.04,21655332.04,6
CASH_OUT,1,1:00 PM,24,4,2983507.32,2983507.32,6
CASH_OUT,1,1:00 PM,25,4,164296.85,164296.85,1
CASH_OUT,1,1:00 PM,26,4,8488014.75,8488014.75,10
CASH_OUT,1,1:00 PM,27,4,4753893.27,4753893.27,6
CASH_OUT,1,1:00 PM,28,4,19462154.380000003,19462154.380000003,4
CASH_OUT,1,1:00 PM,29,5,23772266.990000002,23772266.990000002,7
CASH_OUT,1,1:00 PM,30,5,410502.42000000004,410502.42000000004,4
CASH_OUT,1,1:00 PM,31,5,3056601.6399999997,3056601.6399999997,5
CASH_OUT,1,2:00 AM,1,1,2093296.24,2093296.24,4
CASH_OUT,1,2:00 AM,2,1,3490157.45,3490157.45,6
CASH_OUT,1,2:00 AM,3,1,1672559.4700000002,1672559.4700000002,3
CASH_OUT,1,2:00 AM,4,1,16897097.53,16897097.53,11
CASH_OUT,1,2:00 AM,5,1,6445709.99,6445709.99,7
CASH_OUT,1,2:00 AM,6,1,7501532.87,7501532.87,7
CASH_OUT,1,2:00 AM,7,1,8541673.99,8541673.99,5
CASH_OUT,1,2:00 AM,8,2,18603726.91,18603726.91,8
CASH_OUT,1,2:00 AM,9,2,6480885.01,6480885.01,6
CASH_OUT,1,2:00 AM,10,2,11118941.99,11118941.99,6
CASH_OUT,1,2:00 AM,11,2,7287610.84,7287610.84,4
CASH_OUT,1,2:00 AM,12,2,30892107.22,30892107.22,5
CASH_OUT,1,2:00 AM,13,2,2182566.55,2182566.55,4
CASH_OUT,1,2:00 AM,14,2,3315478.0599999996,3315478.0599999996,3
CASH_OUT,1,2:00 AM,15,3,262783.45,262783.45,2
CASH_OUT,1,2:00 AM,16,3,24248354.44,24248354.44,10
CASH_OUT,1,2:00 AM,17,3,31839974.59,31839974.59,8
CASH_OUT,1,2:00 AM,18,3,14407957.9,14407957.9,10
CASH_OUT,1,2:00 AM,19,3,7533189.7,7533189.7,4
CASH_OUT,1,2:00 AM,20,3,446504.78,446504.78,3
CASH_OUT,1,2:00 AM,21,3,3809126.8800000004,3809126.8800000004,8
CASH_OUT,1,2:00 AM,22,4,18664902.51,18664902.51,4
CASH_OUT,1,2:00 AM,23,4,954742.73,954742.73,4
CASH_OUT,1,2:00 AM,24,4,41150209.07,41150209.07,9
CASH_OUT,1,2:00 AM,25,4,13736794.68,13736794.68,10
CASH_OUT,1,2:00 AM,26,4,2848992.11,2848992.11,4
CASH_OUT,1,2:00 AM,27,4,132700.02,132700.02,3
CASH_OUT,1,2:00 AM,28,4,7726509.55,7726509.55,8
CASH_OUT,1,2:00 AM,29,5,21013979.12,21013979.12,7
CASH_OUT,1,2:00 AM,30,5,28245766.3,28245766.3,8
CASH_OUT,1,2:00 AM,31,5,4755657.79,4755657.79,5
CASH_OUT,1,2:00 PM,1,1,8623687.75,8623687.75,6
CASH_OUT,1,2:00 PM,2,1,9477627.11,8493202.35,9
CASH_OUT,1,2:00 PM,3,1,2256158.2800000003,2256158.2800000003,4
CASH_OUT,1,2:00 PM,4,1,26782782.279999997,26782782.279999997,9
CASH_OUT,1,2:00 PM,5,1,4422757.79,4422757.79,5
CASH_OUT,1,2:00 PM,6,1,17978117.599999998,17978117.599999998,5
CASH_OUT,1,2:00 PM,7,1,5774897.74,5774897.74,4
CASH_OUT,1,2:00 PM,8,2,2715120.8600000003,2715120.8600000003,4
CASH_OUT,1,2:00 PM,9,2,8295940.9399999995,8295940.9399999995,6
CASH_OUT,1,2:00 PM,10,2,19345280.27,19304669.05,9
CASH_OUT,1,2:00 PM,11,2,2697375.74,2697375.74,5
CASH_OUT,1,2:00 PM,12,2,329883.57999999996,329883.57999999996,2
CASH_OUT,1,2:00 PM,13,2,3476599.54,3476599.54,4
CASH_OUT,1,2:00 PM,14,2,9032479.16,9032479.16,7
CASH_OUT,1,2:00 PM,15,3,11199075.15,11199075.15,7
CASH_OUT,1,2:00 PM,16,3,3290437.58,3290437.58,7
CASH_OUT,1,2:00 PM,17,3,46236745.99,46236745.99,13
CASH_OUT,1,2:00 PM,18,3,5182182.74,5182182.74,5
CASH_OUT,1,2:00 PM,19,3,11623602.88,11623602.88,6
CASH_OUT,1,2:00 PM,20,3,6964930.85,6964930.85,6
CASH_OUT,1,2:00 PM,21,3,11328256.49,11328256.49,4
CASH_OUT,1,2:00 PM,22,4,1525237.21,1525237.21,4
CASH_OUT,1,2:00 PM,23,4,14602169.379999999,14602169.379999999,5
CASH_OUT,1,2:00 PM,24,4,2297045.22,2297045.22,3
CASH_OUT,1,2:00 PM,25,4,3597895.7199999997,3597895.7199999997,4
CASH_OUT,1,2:00 PM,26,4,10650026.61,10650026.61,8
CASH_OUT,1,2:00 PM,27,4,15222545.41,15222545.41,7
CASH_OUT,1,2:00 PM,28,4,1468304.35,1468304.35,1
CASH_OUT,1,2:00 PM,29,5,6091660.77,6091660.77,8
CASH_OUT,1,2:00 PM,30,5,38846334.589999996,38846334.589999996,7
CASH_OUT,1,2:00 PM,31,5,13913703.18,13913703.18,4
CASH_OUT,1,3:00 AM,1,1,33416.37,33416.37,2
CASH_OUT,1,3:00 AM,2,1,2538476.63,2538476.63,4
CASH_OUT,1,3:00 AM,3,1,4156666.97,4156666.97,7
CASH_OUT,1,3:00 AM,4,1,2985307.53,2985307.53,4
CASH_OUT,1,3:00 AM,5,1,6522056.9,6522056.9,4
CASH_OUT,1,3:00 AM,6,1,6986177.92,6986177.92,3
CASH_OUT,1,3:00 AM,7,1,2149461.43,2149461.43,3
CASH_OUT,1,3:00 AM,8,2,15417260.620000001,15417260.620000001,7
CASH_OUT,1,3:00 AM,9,2,3426017.61,3426017.61,5
CASH_OUT,1,3:00 AM,10,2,4281422.17,4281422.17,5
CASH_OUT,1,3:00 AM,11,2,8123938.0600000005,8123938.0600000005,4
CASH_OUT,1,3:00 AM,12,2,5878550.26,5878550.26,4
CASH_OUT,1,3:00 AM,13,2,3773581.12,3773581.12,5
CASH_OUT,1,3:00 AM,14,2,16600859.649999999,16600859.649999999,6
CASH_OUT,1,3:00 AM,15,3,2419888.88,2419888.88,5
CASH_OUT,1,3:00 AM,16,3,19013906.84,19013906.84,7
CASH_OUT,1,3:00 AM,17,3,71172727.65,71172727.65,14
CASH_OUT,1,3:00 AM,18,3,22217233.63,22217233.63,8
CASH_OUT,1,3:00 AM,19,3,1509270.51,1509270.51,2
CASH_OUT,1,3:00 AM,20,3,1481050.98,1481050.98,4
CASH_OUT,1,3:00 AM,21,3,11613790.48,11613790.48,4
CASH_OUT,1,3:00 AM,22,4,21053603.61,21053603.61,7
CASH_OUT,1,3:00 AM,23,4,12134398.69,12134398.69,7
CASH_OUT,1,3:00 AM,24,4,3360921.17,3360921.17,3
CASH_OUT,1,3:00 AM,25,4,6695556.8100000005,6695556.8100000005,6
CASH_OUT,1,3:00 AM,26,4,9659296.57,9659296.57,6
CASH_OUT,1,3:00 AM,27,4,3709541.42,3709541.42,2
CASH_OUT,1,3:00 AM,28,4,13724670.16,13724670.16,5
CASH_OUT,1,3:00 AM,29,5,14857840.9,14857840.9,5
CASH_OUT,1,3:00 AM,30,5,3875493.88,3875493.88,8
CASH_OUT,1,3:00 AM,31,5,10461546.51,10461546.51,7
CASH_OUT,1,3:00 PM,1,1,2391982.33,2256840.73,11
CASH_OUT,1,3:00 PM,2,1,10457428.43,10457428.43,6
CASH_OUT,1,3:00 PM,3,1,2053394.8800000001,2053394.8800000001,4
CASH_OUT,1,3:00 PM,4,1,1313660.79,1313660.79,3
CASH_OUT,1,3:00 PM,5,1,5900694.23,5900694.23,5
CASH_OUT,1,3:00 PM,6,1,712637.0,712637.0,4
CASH_OUT,1,3:00 PM,7,1,1436965.47,1436965.47,5
CASH_OUT,1,3:00 PM,8,2,9489233.55,9489233.55,8
CASH_OUT,1,3:00 PM,9,2,1048601.0999999999,1048601.0999999999,3
CASH_OUT,1,3:00 PM,10,2,9135366.82,9040994.21,9
CASH_OUT,1,3:00 PM,11,2,1090057.3399999999,1090057.3399999999,4
CASH_OUT,1,3:00 PM,12,2,32264067.37,32264067.37,11
CASH_OUT,1,3:00 PM,13,2,27370192.009999998,27370192.009999998,7
CASH_OUT,1,3:00 PM,14,2,2458658.42,2458658.42,5
CASH_OUT,1,3:00 PM,15,3,29043943.96,29043943.96,9
CASH_OUT,1,3:00 PM,16,3,1996626.43,1996626.43,5
CASH_OUT,1,3:00 PM,17,3,3302632.67,3302632.67,6
CASH_OUT,1,3:00 PM,18,3,4192173.6799999997,4192173.6799999997,3
CASH_OUT,1,3:00 PM,19,3,8513564.76,8513564.76,5
CASH_OUT,1,3:00 PM,20,3,504344.93,504344.93,1
CASH_OUT,1,3:00 PM,21,3,5143523.74,5143523.74,8
CASH_OUT,1,3:00 PM,22,4,2931460.91,2931460.91,6
CASH_OUT,1,3:00 PM,23,4,2690258.9,2690258.9,3
CASH_OUT,1,3:00 PM,24,4,4035041.04,4035041.04,5
CASH_OUT,1,3:00 PM,25,4,8489247.76,8489247.76,6
CASH_OUT,1,3:00 PM,26,4,9432148.07,9432148.07,4
CASH_OUT,1,3:00 PM,27,4,1916999.63,1916999.63,7
CASH_OUT,1,3:00 PM,28,4,1621036.15,1621036.15,5
CASH_OUT,1,3:00 PM,29,5,3935205.3299999996,3935205.3299999996,4
CASH_OUT,1,3:00 PM,30,5,7185662.58,7185662.58,4
CASH_OUT,1,3:00 PM,31,5,1577761.66,1577761.66,6
CASH_OUT,1,4:00 AM,1,1,13200137.45,13200137.45,5
CASH_OUT,1,4:00 AM,2,1,4323576.109999999,4323576.109999999,2
CASH_OUT,1,4:00 AM,3,1,9674965.96,9674965.96,4
CASH_OUT,1,4:00 AM,4,1,2076363.54,2076363.54,2
CASH_OUT,1,4:00 AM,5,1,1506829.14,1506829.14,3
CASH_OUT,1,4:00 AM,6,1,11038690.02,11038690.02,2
CASH_OUT,1,4:00 AM,7,1,5401385.01,5401385.01,6
CASH_OUT,1,4:00 AM,8,2,3656420.04,3656420.04,5
CASH_OUT,1,4:00 AM,9,2,2499482.9699999997,2499482.9699999997,4
CASH_OUT,1,4:00 AM,10,2,4843548.54,4843548.54,3
CASH_OUT,1,4:00 AM,11,2,13649662.54,13649662.54,6
CASH_OUT,1,4:00 AM,12,2,4045207.36,4045207.36,3
CASH_OUT,1,4:00 AM,13,2,3005441.56,3005441.56,4
CASH_OUT,1,4:00 AM,14,2,4639712.63,4639712.63,6
CASH_OUT,1,4:00 AM,15,3,10288289.129999999,10288289.129999999,5
CASH_OUT,1,4:00 AM,16,3,3854187.81,3854187.81,3
CASH_OUT,1,4:00 AM,17,3,17032028.53,17032028.53,9
CASH_OUT,1,4:00 AM,18,3,3465744.2700000005,3465744.2700000005,4
CASH_OUT,1,4:00 AM,19,3,10604229.77,10604229.77,8
CASH_OUT,1,4:00 AM,20,3,5689401.649999999,5689401.649999999,8
CASH_OUT,1,4:00 AM,21,3,250567.61,250567.61,3
CASH_OUT,1,4:00 AM,22,4,953634.0800000001,953634.0800000001,3
CASH_OUT,1,4:00 AM,23,4,1076863.6,1076863.6,3
CASH_OUT,1,4:00 AM,24,4,1560439.41,1560439.41,3
CASH_OUT,1,4:00 AM,25,4,4777941.53,4777941.53,5
CASH_OUT,1,4:00 AM,26,4,5868050.66,5868050.66,4
CASH_OUT,1,4:00 AM,27,4,1194322.81,1194322.81,3
CASH_OUT,1,4:00 AM,28,4,6900055.88,6900055.88,7
CASH_OUT,1,4:00 AM,29,5,9058945.56,9058945.56,4
